"congress","chamber","num_results","offset","members__id","members__title","members__short_title","members__api_uri","members__first_name","members__middle_name","members__last_name","members__suffix","members__date_of_birth","members__gender","members__party","members__leadership_role","members__twitter_account","members__facebook_account","members__youtube_account","members__govtrack_id","members__cspan_id","members__votesmart_id","members__icpsr_id","members__crp_id","members__google_entity_id","members__fec_candidate_id","members__url","members__rss_url","members__contact_form","members__in_office","members__cook_pvi","members__dw_nominate","members__ideal_point","members__seniority","members__next_election","members__total_votes","members__missed_votes","members__total_present","members__last_updated","members__ocd_id","members__office","members__phone","members__fax","members__state","members__district","members__at_large","members__geoid","members__missed_votes_pct","members__votes_with_party_pct","members__votes_against_party_pct"
"","","","","V000131","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000131.json","Marc","null","Veasey","null","1971-01-03","M","D","null","RepVeasey","CongressmanMarcVeasey","marcveasey","412579","79466","49671","21365","N00033839","/m/0kmnfw5","H2TX33073","https://veasey.house.gov","https://veasey.house.gov/rss.xml","null","True","D+23","-0.403","null","8","2020","928","16","0","2020-11-29 21:00:28 -0500","ocd-division/country:us/state:tx/cd:33","2348 Rayburn House Office Building","202-225-9897","null","TX","33","False","4833","1.72","98.57","1.32"
"","","","","V000132","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000132.json","Filemon","null","Vela","null","1963-02-13","M","D","null","RepFilemonVela","USCongressmanFilemonVela","RepFilemonVela","412580","95434","137719","21366","N00034349","/m/0ll43fz","H2TX27190","https://vela.house.gov","https://vela.house.gov/rss.xml","null","True","D+10","-0.313","null","8","2020","928","11","0","2020-11-29 21:00:27 -0500","ocd-division/country:us/state:tx/cd:34","307 Cannon House Office Building","202-225-9901","null","TX","34","False","4834","1.19","97.05","2.84"
"","","","","V000081","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000081.json","Nydia","M.","Velázquez","null","1953-03-28","F","D","null","NydiaVelazquez","8037068318","nydiavelazquez","400416","26160","26975","29378","N00001102","/m/03sjbt","H2NY00010","https://velazquez.house.gov","https://velazquez.house.gov/rss.xml","null","True","D+38","-0.547","null","28","2020","928","18","0","2020-11-29 21:00:28 -0500","ocd-division/country:us/state:ny/cd:7","2302 Rayburn House Office Building","202-225-2361","null","NY","7","False","3607","1.94","98.35","1.54"
"","","","","V000108","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000108.json","Peter","J.","Visclosky","null","1949-08-13","M","D","","RepVisclosky","repvisclosky","PeteVisclosky1","400417","6785","26851","15124","N00003813","/m/022r85","H4IN01012","https://visclosky.house.gov","https://visclosky.house.gov/rss.xml","null","True","D+8","-0.402","null","36","2020","928","8","0","2020-11-29 21:00:29 -0500","ocd-division/country:us/state:in/cd:1","2328 Rayburn House Office Building","202-225-2461","null","IN","1","False","1801","0.86","99.13","0.76"
"","","","","W000812","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000812.json","Ann","null","Wagner","null","1962-09-13","F","R","null","RepAnnWagner","RepAnnWagner","null","412548","82702","136083","21337","N00033106","/m/07q9w8","H2MO02102","https://wagner.house.gov","https://wagner.house.gov/rss.xml","null","True","R+8","0.441","null","8","2020","928","24","0","2020-11-29 21:00:26 -0500","ocd-division/country:us/state:mo/cd:2","2350 Rayburn House Office Building","202-225-1621","null","MO","2","False","2902","2.59","92.31","7.58"
"","","","","W000798","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000798.json","Tim","null","Walberg","null","1951-04-12","M","R","null","RepWalberg","RepWalberg","RepWalberg","412213","1022844","8618","20725","N00026368","/m/0d7n3m","H4MI07103","https://walberg.house.gov","https://walberg.house.gov/rss.xml","null","True","R+7","0.517","null","10","2020","928","17","0","2020-11-29 21:00:27 -0500","ocd-division/country:us/state:mi/cd:7","2266 Rayburn House Office Building","202-225-6276","null","MI","7","False","2607","1.83","96.12","3.77"
"","","","","W000791","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000791.json","Greg","null","Walden","null","1957-01-10","M","R","","RepGregWalden","repgregwalden","RepGregWalden","400419","57892","2979","29932","N00007690","/m/033tx_","H6OR02116","https://walden.house.gov","https://walden.house.gov/rss.xml","null","True","R+11","0.334","null","22","2020","928","19","0","2020-11-29 21:00:25 -0500","ocd-division/country:us/state:or/cd:2","2185 Rayburn House Office Building","202-225-6730","null","OR","2","False","4102","2.05","88.24","11.65"
"","","","","W000819","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000819.json","Mark","null","Walker","null","1969-05-20","M","R","null","RepMarkWalker","RepMarkWalker","null","412670","76376","146255","21543","N00035311","/m/0115r5gz","H4NC06052","https://walker.house.gov","https://walker.house.gov/rss.xml","null","True","R+9","0.64","null","6","2020","928","112","0","2020-11-29 21:00:26 -0500","ocd-division/country:us/state:nc/cd:6","1725 Longworth House Office Building","202-225-3065","null","NC","6","False","3706","12.07","93.33","6.55"
"","","","","W000813","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000813.json","Jackie","null","Walorski","null","1963-08-17","F","R","null","RepWalorski","RepJackieWalorski","repwalorski","412538","95005","34205","21330","N00031226","/m/0ksf92","H0IN02190","https://walorski.house.gov","null","null","True","R+11","0.426","null","8","2020","928","32","0","2020-11-29 21:00:26 -0500","ocd-division/country:us/state:in/cd:2","419 Cannon House Office Building","202-225-3915","null","IN","2","False","1802","3.45","95.05","4.84"
"","","","","W000823","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000823.json","Michael","null","Waltz","null","1974-01-31","M","R","null","RepMichaelWaltz","null","null","412764","null","null","null","N00042403","/g/11f50xlkjm","H8FL06148","https://waltz.house.gov","null","null","True","R+7","null","null","2","2020","928","58","0","2020-11-29 21:00:26 -0500","ocd-division/country:us/state:fl/cd:6","216 Cannon House Office Building","202-225-2706","null","FL","6","False","1206","6.25","91.31","8.57"
"","","","","W000797","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000797.json","Debbie","null","Wasserman Schultz","null","1966-09-27","F","D","null","RepDWStweets","RepDWS","RepWassermanSchultz","400623","86882","24301","20504","N00026106","/m/04cmyw","H4FL20023","https://wassermanschultz.house.gov","null","null","True","D+11","-0.421","null","16","2020","928","26","0","2020-11-29 21:00:29 -0500","ocd-division/country:us/state:fl/cd:23","1114 Longworth House Office Building","202-225-7931","null","FL","23","False","1223","2.80","99.00","0.89"
"","","","","W000187","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000187.json","Maxine","null","Waters","null","1938-08-15","F","D","null","RepMaxineWaters","MaxineWaters","MaxineWaters","400422","1953","26759","29106","N00006690","/m/024tyk","H4CA23011","https://waters.house.gov","https://waters.house.gov/rss.xml","null","True","D+29","-0.653","null","30","2020","928","18","0","2020-11-29 21:00:27 -0500","ocd-division/country:us/state:ca/cd:43","2221 Rayburn House Office Building","202-225-2201","null","CA","43","False","0643","1.94","97.58","2.31"
"","","","","W000824","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000824.json","Steven","null","Watkins","null","1976-09-18","M","R","","Rep_Watkins","null","null","412779","null","null","null","N00042126","/g/11gt__k6jn","H8KS02199","https://watkins.house.gov","null","null","True","R+10","null","null","2","2020","928","9","0","2020-11-29 21:00:26 -0500","ocd-division/country:us/state:ks/cd:2","1205 Longworth House Office Building","202-225-6601","null","KS","2","False","2002","0.97","94.84","5.05"
"","","","","W000822","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000822.json","Bonnie","null","Watson Coleman","null","1945-02-06","F","D","null","RepBonnie","RepBonnie","null","412644","79091","24799","21538","N00036158","/m/08kj70","H4NJ12149","https://watsoncoleman.house.gov","null","null","True","D+16","-0.626","null","6","2020","928","9","0","2020-11-29 21:00:27 -0500","ocd-division/country:us/state:nj/cd:12","2442 Rayburn House Office Building","202-225-5801","null","NJ","12","False","3412","0.97","97.38","2.51"
"","","","","W000814","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000814.json","Randy","null","Weber","null","1953-07-02","M","R","null","TXRandy14","TXRandy14","TXRandy14","412574","79698","102026","21360","N00033539","/m/0km63t0","H2TX14149","https://weber.house.gov","null","null","True","R+12","0.71","null","8","2020","928","46","0","2020-11-29 21:00:26 -0500","ocd-division/country:us/state:tx/cd:14","107 Cannon House Office Building","202-225-2831","null","TX","14","False","4814","4.96","90.97","8.91"
"","","","","W000806","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000806.json","Daniel","null","Webster","null","1949-04-27","M","R","null","RepWebster","RepWebster","repdanwebster","412410","30504","24302","21116","N00026335","/m/03cg47l","H0FL08208","https://webster.house.gov","null","null","True","R+15","0.506","null","10","2020","928","60","0","2020-11-29 21:00:26 -0500","ocd-division/country:us/state:fl/cd:11","1210 Longworth House Office Building","202-225-1002","null","FL","11","False","1211","6.47","90.84","9.05"
"","","","","W000800","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000800.json","Peter","null","Welch","null","1947-05-02","M","D","null","PeterWelch","PeterWelch","reppeterwelch","412239","1019990","51272","20750","N00000515","/m/0db4gl","H6VT00160","https://welch.house.gov","https://welch.house.gov/rss.xml","null","True","D+15","-0.409","null","14","2020","928","27","0","2020-11-29 21:00:28 -0500","ocd-division/country:us/state:vt/cd:1","2187 Rayburn House Office Building","202-225-4115","null","VT","At-Large","True","5000","2.91","98.55","1.33"
"","","","","W000815","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000815.json","Brad","null","Wenstrup","null","1958-06-17","M","R","null","RepBradWenstrup","RepBradWenstrup","repbradwenstrup","412564","1034044","135326","21351","N00033310","/m/0j63b7n","H2OH02085","https://wenstrup.house.gov","null","null","True","R+9","0.551","null","8","2020","928","28","0","2020-11-29 21:00:27 -0500","ocd-division/country:us/state:oh/cd:2","2419 Rayburn House Office Building","202-225-3164","null","OH","2","False","3902","3.02","96.42","3.47"
"","","","","W000821","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000821.json","Bruce","null","Westerman","null","1967-11-18","M","R","null","RepWesterman","RepWesterman","null","412610","76097","119120","21563","N00035527","/m/0wklff5","H4AR04048","https://westerman.house.gov","https://westerman.house.gov/rss.xml","null","True","R+17","0.55","null","6","2020","928","14","0","2020-11-29 21:00:27 -0500","ocd-division/country:us/state:ar/cd:4","209 Cannon House Office Building","202-225-3772","null","AR","4","False","0504","1.51","96.47","3.42"
"","","","","W000825","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000825.json","Jennifer","null","Wexton","null","1968-05-27","F","D","null","RepWexton","null","null","412834","null","147013","null","N00041002","/m/0_flt0x","H8VA10106","https://wexton.house.gov","null","null","True","R+19","null","null","2","2020","928","3","0","2020-11-29 21:00:28 -0500","ocd-division/country:us/state:va/cd:10","1217 Longworth House Office Building","202-225-5136","null","VA","10","False","5110","0.32","97.72","2.17"
"","","","","W000826","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000826.json","Susan","null","Wild","null","1957-06-07","F","D","null","RepSusanWild","null","null","412751","null","178895","null","N00041997","/g/11gtg86jn6","H8PA15229","https://wild.house.gov","","null","True","D+1","null","null","4","2020","928","9","0","2020-11-29 21:00:27 -0500","ocd-division/country:us/state:pa/cd:7","1607 Longworth House Office Building","202-225-6411","null","PA","7","False","4207","0.97","95.97","3.93"
"","","","","W000816","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000816.json","Roger","null","Williams","null","1949-09-13","M","R","null","RepRWilliams","RepRogerWilliams","null","412578","623742","50112","21364","N00030602","/m/08rszb","H2TX33040","https://williams.house.gov","https://williams.house.gov/rss.xml","null","True","R+11","0.587","null","8","2020","928","24","0","2020-11-29 21:00:27 -0500","ocd-division/country:us/state:tx/cd:25","1708 Longworth House Office Building","202-225-9896","null","TX","25","False","4825","2.59","95.88","4.01"
"","","","","W000795","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000795.json","Joe","null","Wilson","null","1947-07-31","M","R","null","RepJoeWilson","JoeWilson","RepJoeWilson","400433","1002567","3985","20138","N00024809","/m/03tll0","H2SC02059","https://joewilson.house.gov","https://joewilson.house.gov/rss.xml","null","True","R+12","0.538","null","20","2020","928","35","0","2020-11-29 21:00:26 -0500","ocd-division/country:us/state:sc/cd:2","1436 Longworth House Office Building","202-225-2452","null","SC","2","False","4502","3.77","95.03","4.86"
"","","","","W000808","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000808.json","Frederica","null","Wilson","null","1942-11-05","F","D","null","RepWilson","RepWilson","repfredericawilson","412412","87016","17319","21118","N00030650","/m/03cg3tv","H0FL17068","https://wilson.house.gov","https://wilson.house.gov/rss.xml","null","True","D+34","-0.476","null","10","2020","928","118","0","2020-11-29 21:00:29 -0500","ocd-division/country:us/state:fl/cd:24","2445 Rayburn House Office Building","202-225-4506","null","FL","24","False","1224","12.72","98.89","0.99"
"","","","","W000804","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000804.json","Robert","J.","Wittman","null","1959-02-03","M","R","null","RobWittman","RepRobWittman","RobWittman","412255","1028089","58133","20756","N00029459","/m/03cx7ld","H8VA01147","https://wittman.house.gov","null","null","True","D+15","0.445","null","14","2020","928","7","0","2020-11-29 21:00:27 -0500","ocd-division/country:us/state:va/cd:1","2055 Rayburn House Office Building","202-225-4261","null","VA","1","False","5101","0.75","95.84","4.05"
"","","","","W000809","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000809.json","Steve","null","Womack","null","1957-02-18","M","R","null","Rep_SteveWomack","RepSteveWomack","CongressmanWomack","412402","1033625","71815","21108","N00031857","/m/0cmcvkz","H0AR03055","https://womack.house.gov","https://womack.house.gov/news/rss.aspx","null","True","R+19","0.357","null","10","2020","928","0","0","2020-11-29 21:00:27 -0500","ocd-division/country:us/state:ar/cd:3","2412 Rayburn House Office Building","202-225-4301","null","AR","3","False","0503","0.00","95.65","4.24"
